ResponseID,StartDate,EndDate,age,gender,education,status,state,municipality,purchase_date,quality,bad_quantity,bad_value,good_quantity,good_value,relationship,experience,frequency,average_amount
R_Ce3pXscPfQ1847f,26/02/19 18:56,26/02/19 19:01,20,Men,High school,Middle class,Baja California,Tijuana 02004,26-feb-19,Good,,,8.0,100.0,Stranger,17.0,7.0,8.0
R_CfaS5hb0hZBpW1j,20/02/19 11:28,20/02/19 11:30,34,Men,Bachelor,Upper middle class,Quintana Roo,Benito Juárez 23005,20jan2019,Good,,,,,,,,
R_CjDrJH3173DOda1,12/04/19 10:48,12/04/19 10:48,41,Women,Bachelor,Middle class,Ciudad de México,Miguel Hidalgo 09016,,,,,,,,,,
R_CjeEF4b0Fg5NGE1,19/02/19 23:29,20/02/19 00:41,22,Men,Bachelor,Middle class,Puebla,Tehuacán 21156,15-feb-19,Bad,10.0,50.0,,,Acquaintance,18.0,7.0,125.0
R_CkKqFjeETnprv1f,11/04/19 22:42,11/04/19 22:47,47,Men,High school,Middle class,Ciudad de México,Benito Juárez 09014,01apr2019,Good,,,26.0,500.0,Stranger,20.0,30.0,26.0
R_CkSDVvKPBejRCpP,19/02/19 18:25,19/02/19 18:30,23,Men,Bachelor,Middle class,Ciudad de México,Azcapotzalco 09002,18-feb-19,Good,,,14.0,400.0,Acquaintance,17.0,30.0,14.0
R_CkUc8ETjPvXM23f,29/06/19 11:34,29/06/19 11:40,41,Men,High school,Middle class,Quintana Roo,Puerto Morelos 23011,19-jun-19,Good,,,28.0,650.0,Acquaintance,17.0,15.0,25.0
R_CknVwmheUchuH4t,03/07/19 07:58,03/07/19 08:00,24,Men,High school,Upper middle class,Ciudad de México,Cuajimalpa de Morelos 09004,,,,,,,,,,
R_ClYak02mqAsj5K1,24/03/19 22:26,24/03/19 22:28,37,Men,Graduate,Lower middle class,Ciudad de México,Cuauhtémoc 09015,01-mar-19,,,,,,,,,
R_Clhx2DyAbb0rXgd,21/03/19 22:34,21/03/19 22:38,26,Men,Bachelor,Upper class,Yucatán,Mérida 31050,01-mar-19,Good,,,200.0,150.0,Stranger,10.0,15.0,200.0
R_Cmit7VP7VUiNKOR,20/04/19 21:11,20/04/19 21:14,24,Men,Bachelor,Upper middle class,Puebla,San Andrés Cholula 21119,12apr2019,Good,,,28.0,600.0,Stranger,15.0,7.0,14.0
R_D0JWzfJ8LXdYgAp,01/07/19 12:55,01/07/19 12:57,19,Men,Middle school,Middle class,Ciudad de México,Miguel Hidalgo 09016,01-jul-19,Good,,,100.0,800.0,Friend,15.0,30.0,25.0
R_D2D83kNq0uXPXgZ,19/02/19 18:18,19/02/19 18:23,27,Men,Bachelor,Lower middle class,Puebla,Puebla 21114,11-feb-19,Good,,,28.35,200.0,Acquaintance,19.0,14.0,28.0
R_D2lmZ2SX8vJhKrT,19/02/19 17:58,19/02/19 18:02,24,Women,Bachelor,Middle class,Guanajuato,León 11020,19-feb-19,Good,,,28.0,600.0,Friend,17.0,1.0,28.0
R_D2ngiC1nbpTBeA9,20/02/19 00:58,20/02/19 01:00,30,Men,Bachelor,Middle class,Michoacán,Morelia 16053,29dec2018,Bad,14.0,50.0,,,Stranger,30.0,365.0,14.0
R_D30Gy2Tan558vzX,20/02/19 00:46,20/02/19 00:50,28,Men,Bachelor,Upper middle class,Ciudad de México,Cuauhtémoc 09015,08-feb-19,Good,,,1.0,50.0,Stranger,16.0,90.0,2.0
R_D6jwttQKyoFp1Bv,22/03/19 13:41,22/03/19 13:48,30,Men,Bachelor,Middle class,Baja California,Ensenada 02001,15-mar-19,Good,,,28.0,350.0,Acquaintance,18.0,14.0,28.0
R_D9a6Ym6WNpqL9Jf,21/02/19 15:02,21/02/19 15:09,27,Women,Bachelor,Middle class,,,14-feb-19,Good,,,15.0,200.0,Acquaintance,15.0,7.0,15.0
R_DAjowygHDwlzleN,25/08/19 17:49,25/08/19 17:54,23,Men,Bachelor,Lower middle class,Ciudad de México,Cuauhtémoc 09015,24aug2019,Good,,,30.0,200.0,Stranger,18.0,15.0,30.0
R_DAyAVzxwtiOuEHD,28/06/19 16:57,28/06/19 16:58,20,Men,Bachelor,Middle class,Ciudad de México,,,,,,,,,,,
R_DBqZT13pVsXNKCd,02/09/19 14:20,02/09/19 14:25,35,Men,Elementary school,Upper class,,,,,,,,,,,,
R_DCtfHQRPAlZj6BX,20/02/19 07:04,20/02/19 07:05,30,Men,Bachelor,Lower middle class,Ciudad de México,Benito Juárez 09014,20-feb-19,Good,,,,,,,,
R_DCuS20dyWXoOR21,19/02/19 18:28,19/02/19 18:39,21,Men,High school,Lower middle class,Quintana Roo,Tulum 23009,08-feb-19,Good,,,29.0,1000.0,Acquaintance,11.0,7.0,29.0
R_DGAPHMgQFylGhO1,27/03/19 23:03,27/03/19 23:40,26,Men,Bachelor,Lower middle class,Ciudad de México,Gustavo A. Madero 09005,26-mar-19,Good,,,5.0,1000.0,Stranger,18.0,30.0,5.0
R_DGeMmKQGePuwVPz,19/02/19 18:55,19/02/19 18:57,26,Men,Bachelor,Middle class,Veracruz,Veracruz 30193,02-feb-19,Good,,,10.0,100.0,Friend,23.0,60.0,10.0
R_DGmcxsgx9HLPCxj,21/03/19 20:58,21/03/19 21:04,23,Men,Bachelor,Upper middle class,Chiapas,Tuxtla Gutiérrez 07101,20-mar-19,Good,,,1.0,50.0,Stranger,14.0,8.0,5.0
R_DH4gcAvB2nRC3kZ,31/08/19 13:51,31/08/19 13:54,33,Men,Bachelor,Upper middle class,Ciudad de México,Cuauhtémoc 09015,,,,,,,,,,
R_DHKZIVVzv51qdGx,01/07/19 23:44,01/07/19 23:48,23,Men,Bachelor,Upper middle class,Veracruz,Xalapa 30087,,Good,,,250.0,2000.0,Friend,15.0,20.0,125.0
R_DI9HyV9mbWcN5PX,20/02/19 00:52,20/02/19 00:53,16,,,,,,,,,,,,,,,
R_DJ3mcQWEjJrPZlv,02/07/19 07:49,02/07/19 07:56,21,Men,Bachelor,Middle class,Yucatán,Mérida 31050,28-jun-19,Good,,,12.5,350.0,Acquaintance,18.0,3.0,12.5
R_DMNR47zmjmITmRH,27/03/19 19:26,27/03/19 19:33,24,Women,High school,Lower middle class,Ciudad de México,Gustavo A. Madero 09005,20-feb-19,Good,,,3.0,100.0,Acquaintance,16.0,60.0,5.0
R_DMjdZVpCvTEbvwt,19/02/19 20:27,19/02/19 20:31,33,Men,Graduate,Middle class,Campeche,Carmen 04003,17-feb-19,Good,,,25.0,1800.0,Acquaintance,18.0,15.0,25.0
R_DN1rhDYJqQ2hI6B,30/08/19 16:48,30/08/19 16:52,22,Women,Bachelor,Middle class,Nuevo León,Monterrey 19039,30aug2019,Good,,,28.0,900.0,Acquaintance,18.0,30.0,28.0
R_DN3anON5bMdlSh3,21/03/19 23:12,21/03/19 23:13,22,Other,High school,Middle class,Ciudad de México,Cuauhtémoc 09015,,,,,,,,,,
R_DOSFQktCRo56iQx,26/02/19 14:47,26/02/19 14:48,17,,,,,,,,,,,,,,,
R_DPlL6k1qYisOAoh,28/03/19 00:47,28/03/19 00:57,26,Men,Bachelor,Middle class,Nuevo León,Monterrey 19039,15-mar-19,Good,,,14.0,500.0,Stranger,17.0,2.0,14.0
R_DS2FD3GvxXCt8e5,19/02/19 16:34,19/02/19 16:38,22,Women,Bachelor,Upper middle class,Nuevo León,Guadalupe 19026,30jan2019,Good,,,600.0,850.0,Acquaintance,17.0,20.0,200.0
R_DTBNNqNKIVT7tQZ,18/04/19 02:09,18/04/19 02:13,20,Men,Bachelor,Upper middle class,México,Toluca 15106,16apr2019,Good,,,3.0,150.0,Acquaintance,18.0,30.0,5.0
R_DTVZz1OMlJmhH0Z,22/03/19 23:41,22/03/19 23:54,24,Men,High school,Lower middle class,Ciudad de México,La Magdalena Contreras 09008,22-mar-19,Bad,10.0,50.0,,,Friend,15.0,7.0,10.0
R_DbLVVx0Y6vcaa0F,29/04/19 00:23,29/04/19 00:28,28,Men,Bachelor,Middle class,Ciudad de México,Cuauhtémoc 09015,27apr2019,Bad,25.0,250.0,,,Acquaintance,15.0,13.0,25.0
R_De0NtTRtKhRDyRb,13/08/19 21:53,13/08/19 22:00,35,Women,Bachelor,Middle class,Guerrero,Atoyac de Álvarez 12011,30-may-00,Bad,18.0,50.0,,,Stranger,15.0,,20.0
R_DeCQPLGhc4lhuBH,19/02/19 18:07,19/02/19 18:10,30,Men,High school,Middle class,Ciudad de México,Miguel Hidalgo 09016,,Bad,25.0,500.0,,,Stranger,22.0,20.0,25.0
R_DegUXSITqOpQJNv,01/09/19 19:21,01/09/19 19:25,30,Men,High school,Middle class,Puebla,Puebla 21114,01-sep-19,Bad,500.0,800.0,,,Stranger,16.0,1.0,500.0
R_DekUD19PZO0Mh4B,22/03/19 16:19,22/03/19 17:36,21,Men,High school,Middle class,San Luis Potosí,San Luis Potosí 24028,16-mar-19,Good,,,10.0,100.0,Acquaintance,12.0,8.0,10.0
R_Df5HP3tsVMKanWF,10/09/19 21:24,10/09/19 21:25,24,Men,Bachelor,Upper middle class,,,,,,,,,,,,
R_DiTNoB836lAyfDz,20/02/19 23:51,20/02/19 23:56,19,Men,Middle school,Middle class,Ciudad de México,Iztacalco 09006,14-feb-19,Bad,5.0,10.0,,,Acquaintance,16.0,20.0,10.0
R_DjUVD6ot6f53vDr,20/02/19 02:06,20/02/19 02:08,26,Men,Graduate,Upper middle class,Aguascalientes,Aguascalientes 01001,20-feb-19,Good,,,1.0,200.0,Stranger,19.0,4.0,5.0
R_Djf7duWpfgBg29r,28/03/19 00:49,28/03/19 00:52,19,Men,High school,Middle class,Campeche,Campeche 04002,26-mar-19,Good,,,3.0,100.0,Friend,17.0,5.0,3.0
R_DkpnkLpHZ6kPR3H,21/03/19 19:28,21/03/19 19:30,30,Other,Bachelor,Middle class,Querétaro,Querétaro 22014,13-mar-19,Good,,,28.0,900.0,Acquaintance,16.0,7.0,28.0
R_Doe1yZ46kugpk6B,26/03/19 20:35,26/03/19 20:40,23,Women,Bachelor,Upper middle class,Jalisco,Guadalajara 14039,15dec2018,Bad,50.0,300.0,,,Friend,17.0,30.0,50.0
R_DqTxhS5Y8RBWVj3,22/03/19 00:59,22/03/19 01:00,17,,,,,,,,,,,,,,,
R_Dr8bNjmUqZuMunn,29/06/19 17:43,29/06/19 17:46,34,Men,Bachelor,Upper middle class,Coahuila,Saltillo 05030,23-may-19,Good,,,,,,,,
R_Du6IaY6MUAGWUSt,30/08/19 17:48,30/08/19 17:53,37,Men,Bachelor,Middle class,Yucatán,Mérida 31050,30-jul-19,Good,,,28.0,1650.0,Stranger,19.0,30.0,28.0
R_Du9P05h08ZQc4Br,28/03/19 00:06,28/03/19 00:09,21,Women,High school,Upper middle class,Morelos,Xochitepec 17028,11-mar-19,Bad,100.0,200.0,,,Friend,15.0,2.0,50.0
R_DuWhAHhzsib66Dn,30/08/19 21:22,30/08/19 21:27,19,Men,Middle school,Middle class,Chihuahua,Chihuahua 08019,,Bad,50.0,200.0,,,Acquaintance,15.0,15.0,80.0
R_DzVY9OHwxbXknW9,31/08/19 12:07,31/08/19 12:11,21,Men,High school,Middle class,Ciudad de México,Cuauhtémoc 09015,01aug2019,Good,,,10.0,200.0,Stranger,19.0,30.0,15.0
R_NUB8U2VLkLdvcIh,29/08/19 17:52,29/08/19 18:00,24,Men,Bachelor,Lower middle class,Oaxaca,Oaxaca de Juárez 20067,25aug2019,Bad,5.0,60.0,,,Stranger,18.0,30.0,5.0
R_NW7uMYddQjbpXLb,02/04/19 13:43,02/04/19 14:58,28,Women,Bachelor,Middle class,,,,,,,,,,,,
R_NXfcKKQXuPaql2x,19/02/19 17:28,19/02/19 17:29,20,Men,High school,Upper middle class,Ciudad de México,Tláhuac 09011,,,,,,,,,,
R_O0vKNGNMpV1Uye5,30/08/19 20:37,30/08/19 20:40,30,Men,Bachelor,Upper middle class,Chihuahua,Chihuahua 08019,01aug2019,Good,,,3.0,350.0,Acquaintance,19.0,30.0,3.0
R_O10s9f98tp8tAcN,23/03/19 19:21,23/03/19 19:23,15,,,,,,,,,,,,,,,
R_O1DT8vQgvJbZDAB,30/08/19 16:48,30/08/19 16:49,19,Men,High school,Middle class,,,,,,,,,,,,
R_O2JoFCuZrnYfVEB,23/03/19 10:16,23/03/19 10:17,24,Men,Bachelor,Middle class,Ciudad de México,Coyoacán 09003,22-mar-19,,,,,,,,,
R_O3CESV9YYJpJnmF,21/07/19 00:15,21/07/19 00:17,32,Men,Graduate,Upper class,Veracruz,Coatzacoalcos 30039,16-jul-19,Good,,,1.0,100.0,Family,31.0,200.0,2.0
R_O6CETWS6u0cMG41,23/03/19 16:52,23/03/19 16:55,20,Men,High school,Middle class,Nuevo León,Monterrey 19039,22-feb-19,Good,,,7.0,1100.0,Stranger,19.0,60.0,28.0
R_O8ONsibfbArb4SB,26/02/19 22:09,26/02/19 22:11,19,Men,High school,Lower middle class,Querétaro,,,Good,,,5.0,350.0,Stranger,,,
R_O9E6o8drXhZLbUJ,26/04/19 12:17,26/04/19 12:21,29,Men,Bachelor,Middle class,Ciudad de México,Cuauhtémoc 09015,19apr2019,Good,,,28.0,800.0,Acquaintance,17.0,1.0,20.0
R_O9HXjEF3WXGiGNH,21/02/19 15:14,21/02/19 15:18,30,Men,Graduate,Middle class,Ciudad de México,Benito Juárez 09014,01-feb-19,Bad,,,,,,,,
R_OANbdVUQNmyLhcd,19/02/19 22:48,19/02/19 22:55,21,Men,High school,Upper middle class,México,Naucalpan de Juárez 15057,07dec2018,Good,,,3.0,200.0,Friend,17.0,100.0,5.0
R_OCmadKPFBmlJ9Xb,22/02/19 10:12,22/02/19 10:16,21,Men,High school,Upper middle class,Guanajuato,Uriangato 11041,22-feb-19,Good,,,23.0,600.0,Acquaintance,17.0,90.0,20.0
R_ODJHM4bIPiVx6Gl,19/02/19 17:24,19/02/19 17:27,26,Women,Graduate,Upper middle class,Morelos,Cuernavaca 17007,09-feb-19,Bad,,,,,,,,
R_ODLvF4TxRrGkVcR,28/03/19 02:07,28/03/19 02:14,23,Women,Bachelor,Middle class,Veracruz,Xalapa 30087,26-mar-19,Good,,,1.0,50.0,Acquaintance,20.0,7.0,2.0
R_ODMJcWw5zfV1DR7,21/02/19 14:46,21/02/19 14:49,25,Men,Graduate,Upper middle class,Nuevo León,Santa Catarina 19048,01-feb-19,Good,,,28.0,500.0,Acquaintance,15.0,30.0,28.0
R_ODU81RTojR3iOo9,27/03/19 19:10,27/03/19 19:15,22,Men,High school,Middle class,Morelos,Temixco 17018,16-mar-19,Bad,250.0,300.0,,,Acquaintance,17.0,15.0,250.0
R_ODazmGDxCLApA0V,01/07/19 18:04,01/07/19 18:08,27,Men,Bachelor,Middle class,Ciudad de México,Benito Juárez 09014,28-jun-19,Good,,,14.17,750.0,Acquaintance,22.0,60.0,14.17
R_ODmh3RRLTJGoKOd,03/09/19 21:45,03/09/19 21:49,46,Men,Bachelor,Middle class,Colima,Colima 06002,,Good,,,50.0,200.0,Stranger,24.0,30.0,50.0
R_OHl0XgkG2cw9cXL,22/03/19 17:56,22/03/19 18:10,26,Men,High school,Middle class,Zacatecas,Zacatecas 32056,13-mar-19,Good,,,17.0,100.0,Friend,20.0,14.0,20.0
R_OI1jbpCyjUPE3nj,19/02/19 22:33,19/02/19 22:38,21,Men,High school,Middle class,Ciudad de México,Álvaro Obregón 09010,19-feb-19,Good,,,10.0,150.0,Acquaintance,6.0,7.0,20.0
R_OIEAVrdkLzCxFBf,28/03/19 17:37,28/03/19 17:37,14,,,,,,,,,,,,,,,
R_OIRWXRZR98LhJap,20/02/19 08:27,20/02/19 08:32,20,Men,High school,Middle class,Guerrero,Iguala de la Independencia 12035,15-feb-19,Bad,4.0,55.0,,,Acquaintance,18.0,7.0,4.0
R_OJ1RiThoqoomgMN,21/03/19 19:04,21/03/19 19:08,21,Men,Bachelor,Lower middle class,Baja California,Tijuana 02004,21-mar-19,Bad,1.0,100.0,,,Acquaintance,17.0,30.0,1.0
R_OJaqJUBkbKnEzvz,22/03/19 18:28,22/03/19 18:33,19,Women,High school,Lower middle class,Ciudad de México,Iztapalapa 09007,22-mar-19,Bad,1.0,20.0,,,Stranger,17.0,7.0,5.0
R_OJbWAi81CNaEPCx,19/02/19 19:17,19/02/19 19:19,20,Men,High school,Middle class,Chihuahua,Chihuahua 08019,,Good,,,10.0,100.0,Stranger,,,
R_OKdkGBh5KneZv3j,27/02/19 13:54,27/02/19 13:57,25,Men,Bachelor,Middle class,Guanajuato,Celaya 11007,01-feb-19,Good,,,100.0,2500.0,Acquaintance,18.0,35.0,100.0
R_OMUsw3xFnEyPp4Z,19/02/19 20:24,19/02/19 20:27,28,Women,High school,Lower middle class,Ciudad de México,Cuauhtémoc 09015,19-feb-19,Good,,,4.0,500.0,Stranger,22.0,70.0,5.0
R_OMWR7XBpypYe6l3,30/08/19 20:01,30/08/19 20:04,23,Men,Bachelor,Upper middle class,Tabasco,Centro 27004,29aug2019,Good,,,14.0,500.0,Stranger,17.0,3.0,28.0
R_OOHpPXenJKYTQDn,02/07/19 09:09,02/07/19 09:11,24,Men,Bachelor,Upper middle class,Puebla,Puebla 21114,25-jun-18,Good,,,,,,,,
R_OOvxEKZPadADLSF,19/02/19 17:47,19/02/19 19:39,23,Women,Bachelor,Middle class,Ciudad de México,Cuauhtémoc 09015,01-feb-19,Good,,,28.0,800.0,Stranger,19.0,15.0,28.0
R_OP60MM4SU9dfZC1,30/08/19 16:47,30/08/19 16:49,28,Men,Bachelor,Middle class,Yucatán,Mérida 31050,01aug2019,Good,,,28.0,1300.0,Friend,23.0,30.0,28.0
R_OPP6Hst2fHtNvhv,01/07/19 22:35,01/07/19 22:41,28,Men,Bachelor,Upper middle class,Querétaro,Querétaro 22014,24-jun-19,Good,,,14.5,700.0,Acquaintance,19.0,1.0,20.0
R_OPSAKYXTQYCVdn3,23/03/19 13:10,23/03/19 13:16,21,Women,High school,Middle class,Morelos,Jojutla 17012,08-sep-18,Good,,,2.0,50.0,Stranger,17.0,100.0,5.0
R_OcK2tjs66933vPj,25/04/19 18:25,25/04/19 18:26,19,Men,High school,Middle class,,,,,,,,,,,,
R_OdoymwCXhikmuEF,22/03/19 18:07,22/03/19 18:10,23,Men,High school,Middle class,Yucatán,Mérida 31050,22-mar-19,Good,,,25.0,600.0,Acquaintance,16.0,20.0,2.0
R_OeVRaMJd7lK8uaZ,19/02/19 17:25,19/02/19 17:29,24,Men,Bachelor,Middle class,Michoacán,Morelia 16053,02-feb-19,Good,,,5.0,1500.0,Acquaintance,18.0,30.0,10.0
R_OfFkjQ1Shs0NpnP,21/03/19 19:37,21/03/19 19:41,21,Men,Bachelor,Middle class,Tabasco,Centro 27004,21-mar-19,Good,,,4.0,100.0,Friend,12.0,1.0,6.0
R_OjUhiCMR3ztHhYZ,20/02/19 19:32,20/02/19 19:34,32,Men,Graduate,Middle class,Ciudad de México,Cuauhtémoc 09015,13-feb-19,Good,,,50.0,700.0,Stranger,,,
R_Om4QLZK8iXgClFL,22/08/19 17:31,22/08/19 17:35,30,Men,Bachelor,Lower middle class,Ciudad de México,Miguel Hidalgo 09016,21aug2019,Good,,,2.0,20.0,Acquaintance,16.0,7.0,5.0
R_Op23RHWnn40JGdX,19/02/19 18:42,19/02/19 18:45,30,Men,Bachelor,Upper middle class,Ciudad de México,Benito Juárez 09014,07-feb-19,Good,,,28.0,3000.0,Friend,18.0,20.0,28.0
R_OpOgSWCqJQCHvgZ,19/02/19 17:04,19/02/19 17:09,27,Women,Bachelor,Middle class,Nuevo León,San Nicolás de los Garza 19046,13-feb-19,Bad,,,,,,,,
R_OpvKo3dOUIHplaV,22/02/19 03:47,22/02/19 03:48,20,Men,High school,Upper middle class,México,Cuautitlán Izcalli 15121,,,,,,,,,,
R_Or4rgd6JzdmoyDD,22/03/19 12:12,22/03/19 12:21,54,Men,Bachelor,Middle class,Ciudad de México,Álvaro Obregón 09010,21-mar-19,Good,,,20.0,100.0,Acquaintance,18.0,170.0,20.0
R_Orte1LnoyCVww6t,19/02/19 17:25,19/02/19 17:28,23,Men,Bachelor,Middle class,Chihuahua,Chihuahua 08019,05-feb-19,Good,,,1.0,100.0,Acquaintance,21.0,21.0,5.0
R_Os38R0yqpyE0hrj,16/07/19 15:19,16/07/19 15:22,32,Women,Bachelor,Middle class,Ciudad de México,Benito Juárez 09014,13-jul-19,Good,,,28.0,1800.0,Stranger,17.0,30.0,28.0
R_OuQ8XYWj2MttQUp,28/02/19 11:58,28/02/19 12:00,29,Men,Bachelor,Lower middle class,Ciudad de México,Cuauhtémoc 09015,22jan2019,Bad,23.0,300.0,,,Stranger,16.0,60.0,30.0
R_OvtzzHm6PeipQSB,19/02/19 18:35,19/02/19 18:40,22,Men,Bachelor,Middle class,México,Nezahualcóyotl 15058,17-feb-19,Good,,,8.0,100.0,Stranger,16.0,2.0,8.0
R_OwKUZ1l19JpfUpX,22/08/19 17:28,22/08/19 17:34,23,Other,Bachelor,Middle class,Nuevo León,Monterrey 19039,21aug2019,Good,,,30.0,900.0,Stranger,36.0,30.0,30.0
R_OwZTE79bN6J2r97,20/02/19 01:31,20/02/19 01:37,20,Men,High school,Lower middle class,Puebla,Puebla 21114,15-feb-19,Good,,,3.0,50.0,Acquaintance,17.0,15.0,5.0
R_Oy7XVmDtyd0nXMJ,22/03/19 18:54,22/03/19 18:57,23,Men,High school,Middle class,Veracruz,Coatzacoalcos 30039,20-mar-19,Good,,,5.0,200.0,Friend,14.0,4.0,5.0
R_PALtvpjWF2rAoa5,21/03/19 18:40,21/03/19 18:43,24,Men,Bachelor,Upper middle class,Baja California Sur,Los Cabos 03008,16-mar-19,Good,,,14.0,250.0,Stranger,17.0,7.0,14.0
R_PB5uvR0S2lhJdYt,20/02/19 02:57,20/02/19 03:00,22,Men,Bachelor,Lower middle class,Jalisco,Santa María de los Ángeles 14081,,,,,,,,,,
R_PClsrbbNa9SA0SJ,20/02/19 00:51,20/02/19 01:00,20,Women,Bachelor,Upper middle class,,,,,,,,,,,,
R_PFlbexdiaqubvO1,28/03/19 01:54,28/03/19 02:04,21,Men,High school,Middle class,Zacatecas,Zacatecas 32056,27-mar-19,Bad,12.0,100.0,,,Acquaintance,18.0,15.0,10.0
R_PG1ZSkOqHamABcB,20/02/19 09:29,20/02/19 09:33,40,Men,Bachelor,Middle class,Morelos,Cuernavaca 17007,08-feb-19,Good,,,200.0,400.0,Acquaintance,17.0,20.0,50.0
R_PGK3j3JIHpHXWFj,02/07/19 16:43,02/07/19 16:45,20,Men,Bachelor,Middle class,,,,,,,,,,,,
R_PIFNCMGBLgeHemd,20/02/19 02:49,20/02/19 02:57,23,Men,High school,Middle class,Ciudad de México,Iztapalapa 09007,01-feb-19,Bad,12.0,60.0,,,Stranger,19.0,15.0,30.0
R_PLgry1cfpzQYhi1,19/02/19 17:56,19/02/19 17:58,27,Men,High school,Upper middle class,Sonora,San Luis Río Colorado 26055,11-feb-19,Good,,,5.0,100.0,Friend,16.0,7.0,5.0
R_PM3aaVPTrwUQro5,27/02/19 01:10,27/02/19 01:15,25,Men,Bachelor,Middle class,Yucatán,Mérida 31050,01-feb-19,Good,,,28.0,1500.0,Stranger,20.0,30.0,28.0
R_PNcPN6M5oPHH97j,31/08/19 13:37,31/08/19 13:42,35,Men,Graduate,Middle class,Querétaro,Corregidora 22006,24aug2019,Bad,25.0,100.0,,,Acquaintance,15.0,1.0,25.0
R_PO0MZGTjsyV61rP,01/07/19 19:47,01/07/19 19:49,44,Men,Graduate,Middle class,Morelos,Cuernavaca 17007,12-jun-19,Good,,,28.0,1300.0,Acquaintance,5.0,30.0,28.0
R_POs9S4ZWct9umkN,30/08/19 21:25,30/08/19 21:31,41,Men,High school,Lower middle class,Oaxaca,Oaxaca de Juárez 20067,23aug2019,Good,,,24.0,100.0,Acquaintance,24.0,30.0,50.0
R_PRGw8IjLyKHtMDD,27/03/19 22:37,27/03/19 22:39,25,Men,Bachelor,Upper middle class,Hidalgo,Pachuca de Soto 13048,,,,,,,,,,
R_PS8BbeKxEHQ0Vxv,21/02/19 10:55,21/02/19 10:57,28,Men,Bachelor,Upper middle class,Veracruz,Xalapa 30087,13-feb-19,Good,,,27.0,700.0,Acquaintance,23.0,30.0,30.0
R_PSpTu76qgF3l5ER,21/03/19 19:46,21/03/19 19:47,25,Men,High school,Middle class,México,Naucalpan de Juárez 15057,,,,,,,,,,
R_PTLtLJuDoFGxby1,02/07/19 07:45,02/07/19 07:49,20,Men,Bachelor,Middle class,Jalisco,Zapopan 14120,01-jul-19,Good,,,25.0,600.0,Acquaintance,13.0,7.0,25.0
R_PXLlHAk6fONUXaV,01/09/19 14:08,01/09/19 14:18,31,Men,Bachelor,Lower middle class,Jalisco,Tonalá 14101,20aug2019,Good,,,14.0,400.0,Stranger,21.0,15.0,50.0
R_PZ3xRi3tHyXIoI9,26/08/19 19:50,26/08/19 19:53,32,Men,High school,Middle class,Ciudad de México,Cuauhtémoc 09015,15aug2019,Good,,,28.0,250.0,Stranger,21.0,30.0,28.0
R_PZIInsCcF4ut7Hz,21/03/19 21:41,21/03/19 21:46,22,Men,High school,Middle class,Ciudad de México,Cuauhtémoc 09015,,,,,,,,,,
R_PZoiDIxXsuRLZMR,21/03/19 20:37,21/03/19 20:40,27,Men,Bachelor,Middle class,,,,,,,,,,,,
R_PZppCRpZce7RhU5,31/08/19 01:52,31/08/19 01:58,45,Men,Graduate,Upper middle class,México,Metepec 15054,08-may-19,Bad,20.0,50.0,,,Stranger,23.0,120.0,20.0
R_PtAFwGxEqaVU0KJ,01/07/19 19:58,01/07/19 20:04,40,Men,Bachelor,Upper middle class,Baja California Sur,Los Cabos 03008,01-jul-19,Good,,,25.0,1800.0,Acquaintance,16.0,30.0,50.0
R_Pu2o7IFu1Cgl0zf,19/02/19 20:15,19/02/19 20:17,20,Men,Bachelor,Upper middle class,Nuevo León,San Pedro Garza García 19019,,,,,,,,,,
R_PuK7g8bE6cbZwNX,19/02/19 17:41,19/02/19 17:45,20,Men,High school,Lower middle class,Ciudad de México,Iztapalapa 09007,15-feb-19,Good,,,28.0,300.0,Stranger,16.0,6.0,30.0
R_PvwB1LkoPsbqc8x,02/07/19 00:00,02/07/19 00:05,22,Men,High school,Lower middle class,México,Ecatepec de Morelos 15033,,Good,,,7.0,80.0,Acquaintance,18.0,1.0,
R_PwFOBSRRVCM4Zax,21/03/19 19:47,21/03/19 19:50,27,Women,Bachelor,Middle class,Ciudad de México,Cuauhtémoc 09015,15-mar-19,Good,,,28.35,1000.0,Friend,16.0,20.0,28.0
R_PwIYbbqPwtmV6o1,20/02/19 01:00,20/02/19 01:03,36,Women,Graduate,Middle class,Campeche,Hecelchakán 04005,,,,,,,,,,
R_Q01AGRLXLbeKXpn,02/07/19 14:00,02/07/19 14:04,25,Women,Bachelor,Middle class,México,Naucalpan de Juárez 15057,,Good,,,,,,,,
R_Q0NInU82bgESvdL,01/07/19 19:05,01/07/19 19:09,26,Men,Bachelor,Middle class,Ciudad de México,Benito Juárez 09014,22-jun-19,Good,,,2.0,450.0,Stranger,15.0,30.0,3.0
R_Q0cidoRUHV6KczD,09/04/19 03:53,09/04/19 03:57,19,Men,Bachelor,Middle class,Coahuila,Saltillo 05030,,Good,,,9.0,100.0,Friend,15.0,1.0,9.0
R_Q3KPVNmYcsUCERr,01/07/19 19:49,01/07/19 19:56,24,Women,Bachelor,Middle class,Baja California,Tijuana 02004,22-jun-19,Bad,3.0,50.0,,,Stranger,19.0,1.0,3.0
R_Q3S9Jl4BU2wCGrv,19/02/19 14:34,19/02/19 14:36,32,Men,Bachelor,Middle class,Jalisco,Guadalajara 14039,01-feb-19,Good,,,2.0,150.0,Stranger,28.0,30.0,2.0
